Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
abr-20;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
abr-20;Mujer;Usera;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
abr-20;Hombre;Otro Municipio;Menor de 25 años;Española;3510;Agentes y representantes comerciales;9811;Peones del transporte de mercancías y descargadores;7701;Matarifes y trabajadores de las industrias cárnicas
abr-20;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
abr-20;Mujer;Usera;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
abr-20;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5622;Técnicos de emergencias sanitarias;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abr-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos);;
abr-20;Hombre;Carabanchel;Entre 36 y 45 años;Extracomunitaria;3510;Agentes y representantes comerciales;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
abr-20;Hombre;Tetuán;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;5210;Jefes de sección de tiendas y almacenes;3613;Asistentes de dirección y administrativos
abr-20;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados;9310;Ayudantes de cocina
abr-20;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9700;Peones de las industrias manufactureras
abr-20;Mujer;Tetuán;Entre 26 y 35 años;Extracomunitaria;;;;;;
abr-20;Mujer;Tetuán;Entre 26 y 35 años;Española;2451;Arquitectos (excepto arquitectos paisajistas y urbanistas);2452;Arquitectos paisajistas;2451;Arquitectos (excepto arquitectos paisajistas y urbanistas)
abr-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;2484;Diseñadores gráficos y multimedia;3613;Asistentes de dirección y administrativos;4424;Teleoperadores
abr-20;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
abr-20;Hombre;Moratalaz;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;5500;Cajeros y taquilleros (excepto bancos);;
abr-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
abr-20;Hombre;Usera;Entre 36 y 45 años;Extracomunitaria;7121;Albañiles;7131;Carpinteros (excepto ebanistas);9820;Reponedores
abr-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
abr-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9229;Otro personal de limpieza
abr-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9310;Ayudantes de cocina;9820;Reponedores
abr-20;Hombre;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;9820;Reponedores;8193;Operadores de máquinas de embalaje, embotellamiento y etiquetado;;
abr-20;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
abr-20;Mujer;Centro;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
abr-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
abr-20;Hombre;Villaverde;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5412;Vendedores en mercados ocasionales y mercadillos;;
abr-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
abr-20;Mujer;Usera;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;7831;Sastres, modistos, peleteros y sombrereros;5500;Cajeros y taquilleros (excepto bancos)
abr-20;Hombre;Centro;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
abr-20;Hombre;Otro Municipio;Entre 56 y 65 años;Española;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;;
abr-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;2624;Especialistas en políticas y servicios de personal y afines;2824;Profesionales del trabajo y la educación social;2624;Especialistas en políticas y servicios de personal y afines
abr-20;Mujer;Retiro;Entre 46 y 55 años;Española;2922;Periodistas;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;3532;Organizadores de conferencias y eventos
abr-20;Hombre;Villaverde;Entre 36 y 45 años;Española;7121;Albañiles;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;;
abr-20;Hombre;Retiro;Entre 26 y 35 años;Española;2511;Abogados;3613;Asistentes de dirección y administrativos;;
abr-20;Mujer;Ciudad Lineal;Entre 36 y 45 años;Extracomunitaria;;;;;;
abr-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;;;;;;
abr-20;Mujer;Centro;Menor de 25 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
abr-20;Mujer;Chamberí;Entre 46 y 55 años;Española;;;;;;
abr-20;Hombre;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;;;;;;
abr-20;Mujer;Retiro;Menor de 25 años;Española;;;;;;
abr-20;Mujer;Puente De Vallecas;Entre 56 y 65 años;Extracomunitaria;8170;Operadores de máquinas de lavandería y tintorería;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
abr-20;Hombre;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9310;Ayudantes de cocina;8170;Operadores de máquinas de lavandería y tintorería;9811;Peones del transporte de mercancías y descargadores
abr-20;Mujer;Barajas;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5622;Técnicos de emergencias sanitarias;;
abr-20;Mujer;Arganzuela;Entre 56 y 65 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;;;;
abr-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
abr-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;;;;;;
abr-20;Mujer;Latina;Entre 46 y 55 años;Española;;;;;;
abr-20;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;;;;;;
abr-20;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;4421;Empleados de agencias de viajes;5825;Guías de turismo;5824;Azafatos de tierra
abr-20;Hombre;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5622;Técnicos de emergencias sanitarias;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
abr-20;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;2821;Sociólogos, geógrafos, antropólogos, arqueólogos y afines;;;;
abr-20;Mujer;Otro Municipio;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;;;;
abr-20;Mujer;Chamartín;Entre 36 y 45 años;Española;7618;Artesanos en tejidos, cueros y materiales similares, preparadores de fibra y tejedores con telares artesanos o de tejidos de punto y afines;4412;Recepcionistas (excepto de hoteles);5500;Cajeros y taquilleros (excepto bancos)
abr-20;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;2511;Abogados;;;;
abr-20;Hombre;Tetuán;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
abr-20;Hombre;Moratalaz;Entre 26 y 35 años;Española;2431;Ingenieros industriales y de producción;;;;
abr-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;;;;
abr-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
abr-20;Mujer;Hortaleza;Entre 56 y 65 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
abr-20;Mujer;Hortaleza;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
abr-20;Mujer;Otro Municipio;Menor de 25 años;Comunitaria;;;;;;
abr-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;;;;;;
abr-20;Mujer;Otro Municipio;Entre 46 y 55 años;Comunitaria;;;;;;
may-20;Mujer;Otro Municipio;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;4301;Grabadores de datos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Villaverde;Menor de 25 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;9820;Reponedores
may-20;Mujer;Hortaleza;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
may-20;Hombre;Latina;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5110;Cocineros asalariados
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5220;Vendedores en tiendas y almacenes;5611;Auxiliares de enfermería hospitalaria
may-20;Hombre;Carabanchel;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados
may-20;Hombre;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;4123;Empleados de logística y transporte de pasajeros y mercancías;9602;Peones de la construcción de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
may-20;Mujer;Otro Municipio;Entre 46 y 55 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza
may-20;Hombre;Usera;Menor de 25 años;Extracomunitaria;9420;Repartidores de publicidad, limpiabotas y otros trabajadores de oficios callejeros;9433;Repartidores, recadistas y mensajeros a pie;9443;Barrenderos y afines
may-20;Mujer;San Blas;Entre 26 y 35 años;Extracomunitaria;;;;;;
may-20;Hombre;Ciudad Lineal;Entre 46 y 55 años;Española;7121;Albañiles;7191;Mantenedores de edificios;7221;Fontaneros
abr-20;Mujer;Hortaleza;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);5492;Promotores de venta
may-20;Mujer;San Blas;Entre 56 y 65 años;Española;2824;Profesionales del trabajo y la educación social;;;;
may-20;Mujer;Hortaleza;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;2599;Profesionales del derecho no clasificados bajo otros epígrafes;;
may-20;Mujer;Villa De Vallecas;Entre 26 y 35 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);5492;Promotores de venta;5220;Vendedores en tiendas y almacenes
may-20;Mujer;Usera;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;2824;Profesionales del trabajo y la educación social;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
may-20;Hombre;Carabanchel;Menor de 25 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9310;Ayudantes de cocina;;
may-20;Mujer;Retiro;Entre 36 y 45 años;Española;5500;Cajeros y taquilleros (excepto bancos);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9820;Reponedores
may-20;Mujer;Hortaleza;Entre 26 y 35 años;Española;;;;;;
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;3723;Instructores de actividades deportivas;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento
may-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
may-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;9310;Ayudantes de cocina;9700;Peones de las industrias manufactureras;;
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;;;;;;
may-20;Mujer;Latina;Entre 26 y 35 años;Española;2511;Abogados;3613;Asistentes de dirección y administrativos;;
may-20;Mujer;Otro Municipio;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;5622;Técnicos de emergencias sanitarias;4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Latina;Entre 26 y 35 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios
may-20;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;;;;;;
may-20;Hombre;Otro Municipio;Entre 46 y 55 años;Española;2723;Analistas de redes informáticas;;;;
may-20;Mujer;Carabanchel;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
may-20;Mujer;Latina;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;4412;Recepcionistas (excepto de hoteles);;
may-20;Hombre;Otro Municipio;Entre 46 y 55 años;Española;5941;Vigilantes de seguridad y similares habilitados para ir armados;;;;
may-20;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5611;Auxiliares de enfermería hospitalaria;5833;Conserjes de edificios
may-20;Mujer;Otro Municipio;Entre 56 y 65 años;Española;2251;Maestros de educación infantil;5220;Vendedores en tiendas y almacenes;5420;Operadores de telemarketing
may-20;Mujer;Latina;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
may-20;Hombre;Carabanchel;Entre 36 y 45 años;Española;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
may-20;Mujer;Usera;Entre 26 y 35 años;Española;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Mujer;Latina;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria;;
may-20;Hombre;Puente De Vallecas;Menor de 25 años;Extracomunitaria;;;;;;
may-20;Mujer;Retiro;Entre 26 y 35 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
may-20;Mujer;Otro Municipio;Entre 26 y 35 años;Comunitaria;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;;
may-20;Mujer;Hortaleza;Entre 26 y 35 años;Extracomunitaria;4430;Agentes de encuestas;;;;
may-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;;;;;;
may-20;Hombre;Villa De Vallecas;Entre 56 y 65 años;Comunitaria;;;;;;
may-20;Mujer;Usera;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5710;Trabajadores de los cuidados personales a domicilio;5500;Cajeros y taquilleros (excepto bancos)
may-20;Mujer;Salamanca;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;;;;
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;3510;Agentes y representantes comerciales;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
may-20;Hombre;San Blas;Entre 36 y 45 años;Española;5120;Camareros asalariados;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
may-20;Mujer;Puente De Vallecas;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;3820;Programadores informáticos;;;;
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5621;Técnicos auxiliares de farmacia;;
may-20;Mujer;Salamanca;Entre 46 y 55 años;Española;9100;Empleados domésticos;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
may-20;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Mujer;Villaverde;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
may-20;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;5120;Camareros asalariados;9310;Ayudantes de cocina
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Hombre;Otro Municipio;Entre 46 y 55 años;Española;9229;Otro personal de limpieza;5833;Conserjes de edificios;9811;Peones del transporte de mercancías y descargadores
may-20;Hombre;Hortaleza;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
may-20;Mujer;Villaverde;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;5710;Trabajadores de los cuidados personales a domicilio
may-20;Hombre;Villaverde;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
may-20;Hombre;Latina;Entre 26 y 35 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5833;Conserjes de edificios
may-20;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
may-20;Hombre;Centro;Entre 36 y 45 años;Extracomunitaria;7240;Soladores, colocadores de parquet y afines;7121;Albañiles;;
may-20;Mujer;Usera;Entre 46 y 55 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio
may-20;Mujer;Usera;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3510;Agentes y representantes comerciales
may-20;Mujer;Otro Municipio;Entre 46 y 55 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
may-20;Hombre;Usera;Entre 36 y 45 años;Española;7312;Soldadores y oxicortadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
may-20;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
may-20;Hombre;Vicálvaro;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios;;
may-20;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9229;Otro personal de limpieza;;
may-20;Mujer;Latina;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4441;Cajeros de bancos y afines
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;4423;Telefonistas;5220;Vendedores en tiendas y almacenes;;
may-20;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Hombre;Carabanchel;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;9100;Empleados domésticos;7703;Panaderos, pasteleros y confiteros;9229;Otro personal de limpieza
may-20;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;5110;Cocineros asalariados;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
may-20;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
may-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Mujer;Usera;Entre 46 y 55 años;Española;5891;Asistentes personales o personas de compañía;5710;Trabajadores de los cuidados personales a domicilio;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
may-20;Mujer;Fuencarral-el Pardo;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
may-20;Mujer;Vicálvaro;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);;
may-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;9100;Empleados domésticos;;;;
may-20;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;4423;Telefonistas;5500;Cajeros y taquilleros (excepto bancos)
may-20;Hombre;Usera;Entre 26 y 35 años;Extracomunitaria;7131;Carpinteros (excepto ebanistas);7703;Panaderos, pasteleros y confiteros;7401;Mecánicos y ajustadores de vehículos de motor
may-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
may-20;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
may-20;Mujer;San Blas;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;;
may-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;3613;Asistentes de dirección y administrativos;3321;Técnicos superiores en higiene bucodental
may-20;Hombre;Villaverde;Entre 56 y 65 años;Extracomunitaria;5833;Conserjes de edificios;5220;Vendedores en tiendas y almacenes;7121;Albañiles
may-20;Hombre;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5833;Conserjes de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas
may-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;2252;Técnicos en educación infantil;5220;Vendedores en tiendas y almacenes
may-20;Hombre;Chamberí;Menor de 25 años;Española;7312;Soldadores y oxicortadores;;;;
may-20;Mujer;Retiro;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
may-20;Mujer;Otro Municipio;Menor de 25 años;Española;5622;Técnicos de emergencias sanitarias;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria
may-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4424;Teleoperadores
may-20;Mujer;Tetuán;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5611;Auxiliares de enfermería hospitalaria
may-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8412;Conductores asalariados de automóviles, taxis y furgonetas
may-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9431;Ordenanzas;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores
may-20;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;3613;Asistentes de dirección y administrativos
may-20;Mujer;Usera;Entre 26 y 35 años;Española;2432;Ingenieros en construcción y obra civil;2625;Especialistas en formación de personal;2462;Ingenieros técnicos de obras públicas
may-20;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9310;Ayudantes de cocina;9310;Ayudantes de cocina
may-20;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;2484;Diseñadores gráficos y multimedia;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
may-20;Hombre;Usera;Entre 36 y 45 años;Extracomunitaria;2464;Ingenieros técnicos aeronáuticos;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
may-20;Mujer;Moncloa-aravaca;Entre 26 y 35 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4411;Empleados de información al usuario;5220;Vendedores en tiendas y almacenes
may-20;Hombre;Otro Municipio;Entre 36 y 45 años;Española;7221;Fontaneros;7250;Mecánicos-instaladores de refrigeración y climatización;7312;Soldadores y oxicortadores
may-20;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;3123;Técnicos en electricidad;7323;Ajustadores y operadores de máquinas-herramienta;;
may-20;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles);5420;Operadores de telemarketing
