Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
jun-18;Hombre;Arganzuela;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
jun-18;Mujer;Puente De Vallecas;Menor de 25 años;Española;5500;Cajeros y taquilleros (excepto bancos);5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
jun-18;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;5722;Cuidadores de niños en domicilios;5220;Vendedores en tiendas y almacenes;5812;Especialistas en tratamientos de estética, bienestar y afines
jun-18;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;7121;Albañiles;7132;Instaladores de cerramientos metálicos y carpinteros metálicos (excepto montadores de estructuras metálicas);7314;Montadores de estructuras metálicas
jun-18;Hombre;Carabanchel;Entre 26 y 35 años;Española;3723;Instructores de actividades deportivas;1501;Directores y gerentes de empresas de actividades recreativas, culturales y deportivas;;
jun-18;Mujer;Latina;Entre 46 y 55 años;Española;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
jun-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8153;Operadores de máquinas de coser y bordar;9100;Empleados domésticos
jun-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos)
jun-18;Mujer;Retiro;Entre 56 y 65 años;Española;4424;Teleoperadores;4424;Teleoperadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Hombre;Tetuán;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
jun-18;Hombre;Arganzuela;Menor de 25 años;Española;3831;Técnicos de grabación audiovisual;;;;
jun-18;Hombre;Villa De Vallecas;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;9602;Peones de la construcción de edificios;5833;Conserjes de edificios
jun-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Extracomunitaria;3724;Monitores de actividades recreativas y de entretenimiento;2484;Diseñadores gráficos y multimedia;4412;Recepcionistas (excepto de hoteles)
jun-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5721;Cuidadores de niños en guarderías y centros educativos
jun-18;Mujer;Otro Municipio;Menor de 25 años;Española;7622;Trabajadores de procesos de impresión;9700;Peones de las industrias manufactureras;5220;Vendedores en tiendas y almacenes
jun-18;Hombre;San Blas;Menor de 25 años;Española;9820;Reponedores;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
jun-18;Mujer;Usera;Entre 36 y 45 años;Española;2240;Profesores de enseñanza primaria;2252;Técnicos en educación infantil;2251;Maestros de educación infantil
jun-18;Mujer;Centro;Entre 46 y 55 años;Extracomunitaria;4111;Empleados de contabilidad;4123;Empleados de logística y transporte de pasajeros y mercancías;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos
jun-18;Mujer;San Blas;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
jun-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4411;Empleados de información al usuario
jun-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
jun-18;Hombre;Retiro;Entre 56 y 65 años;Extracomunitaria;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;5833;Conserjes de edificios
jun-18;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
jun-18;Mujer;Barajas;Entre 56 y 65 años;Española;3510;Agentes y representantes comerciales;9820;Reponedores;4411;Empleados de información al usuario
jun-18;Hombre;Villaverde;Entre 56 y 65 años;Española;8432;Conductores asalariados de camiones;7231;Pintores y empapeladores;3139;Técnicos en control de procesos no clasificados bajo otros epígrafes
jun-18;Hombre;Tetuán;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;7531;Mecánicos y reparadores de equipos electrónicos
jun-18;Hombre;Chamberí;Entre 36 y 45 años;Española;8333;Operadores de carretillas elevadoras;4424;Teleoperadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
jun-18;Mujer;Moratalaz;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Mujer;Usera;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
jun-18;Hombre;San Blas;Menor de 25 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Hombre;Latina;Entre 56 y 65 años;Española;3510;Agentes y representantes comerciales;5220;Vendedores en tiendas y almacenes;1221;Directores comerciales y de ventas
jun-18;Mujer;Latina;Entre 56 y 65 años;Española;9100;Empleados domésticos;;;;
jun-18;Mujer;Chamberí;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Mujer;Tetuán;Entre 36 y 45 años;Española;3325;Ayudantes fisioterapeutas;3613;Asistentes de dirección y administrativos;5721;Cuidadores de niños en guarderías y centros educativos
jun-18;Hombre;Moratalaz;Entre 46 y 55 años;Española;7111;Encofradores y operarios de puesta en obra de hormigón;9602;Peones de la construcción de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Mujer;Vicálvaro;Entre 26 y 35 años;Española;5722;Cuidadores de niños en domicilios;5220;Vendedores en tiendas y almacenes;;
jun-18;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Hombre;Usera;Entre 36 y 45 años;Comunitaria;9443;Barrenderos y afines;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;7121;Albañiles
jun-18;Hombre;Usera;Menor de 25 años;Española;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
jun-18;Hombre;Vicálvaro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina;5120;Camareros asalariados
jun-18;Mujer;Latina;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9310;Ayudantes de cocina
jun-18;Hombre;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
jun-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
jun-18;Mujer;Salamanca;Entre 36 y 45 años;Española;2625;Especialistas en formación de personal;2432;Ingenieros en construcción y obra civil;;
jun-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
jun-18;Mujer;San Blas;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Hombre;Carabanchel;Entre 56 y 65 años;Española;9811;Peones del transporte de mercancías y descargadores;7322;Trabajadores de la fabricación de herramientas, mecánico-ajustadores, modelistas, matriceros y afines;9310;Ayudantes de cocina
jun-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Hombre;Tetuán;Entre 56 y 65 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9602;Peones de la construcción de edificios;7191;Mantenedores de edificios
jun-18;Mujer;Arganzuela;Entre 26 y 35 años;Española;4111;Empleados de contabilidad;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
jun-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;8331;Operadores de maquinaria de movimientos de tierras y equipos similares;;;;
jun-18;Hombre;Chamartín;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;4422;Recepcionistas de hoteles
jun-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados;5710;Trabajadores de los cuidados personales a domicilio
jun-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;5721;Cuidadores de niños en guarderías y centros educativos
jun-18;Hombre;Latina;Entre 46 y 55 años;Española;5824;Azafatos de tierra;4411;Empleados de información al usuario;5833;Conserjes de edificios
jun-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;5833;Conserjes de edificios
jun-18;Mujer;San Blas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3532;Organizadores de conferencias y eventos;;
jun-18;Hombre;Villaverde;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;5420;Operadores de telemarketing;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios
jun-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;5811;Peluqueros;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina
jun-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;9442;Clasificadores de desechos, operarios de punto limpio y recogedores de chatarra;5833;Conserjes de edificios;9700;Peones de las industrias manufactureras
jun-18;Hombre;Moratalaz;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;3613;Asistentes de dirección y administrativos;5420;Operadores de telemarketing
jun-18;Mujer;Villa De Vallecas;Entre 56 y 65 años;Española;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
jun-18;Hombre;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
jun-18;Hombre;Chamberí;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;7121;Albañiles
jun-18;Mujer;Chamartín;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
jun-18;Mujer;Usera;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
jun-18;Mujer;Vicálvaro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
jun-18;Hombre;Usera;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
jun-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;2651;Profesionales de la publicidad y la comercialización;2652;Profesionales de relaciones públicas;;
jun-18;Mujer;Ciudad Lineal;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);4412;Recepcionistas (excepto de hoteles)
jun-18;Mujer;Latina;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
jun-18;Hombre;Arganzuela;Menor de 25 años;Española;4412;Recepcionistas (excepto de hoteles);5220;Vendedores en tiendas y almacenes;3133;Técnicos en control de instalaciones de procesamiento de productos químicos
jun-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;;;;;;
jun-18;Mujer;Otro Municipio;Entre 36 y 45 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;5220;Vendedores en tiendas y almacenes;8153;Operadores de máquinas de coser y bordar
jun-18;Mujer;Arganzuela;Entre 56 y 65 años;Española;5110;Cocineros asalariados;9310;Ayudantes de cocina;9100;Empleados domésticos
jun-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
jun-18;Hombre;Carabanchel;Entre 36 y 45 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2421;Biólogos, botánicos, zoólogos y afines;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional)
jun-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4301;Grabadores de datos;4111;Empleados de contabilidad
jun-18;Hombre;Villa De Vallecas;Entre 26 y 35 años;Comunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
jun-18;Hombre;Latina;Entre 36 y 45 años;Española;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;9431;Ordenanzas;7191;Mantenedores de edificios
jun-18;Mujer;Latina;Entre 36 y 45 años;Española;9100;Empleados domésticos;9820;Reponedores;;
jun-18;Mujer;Villa De Vallecas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;4411;Empleados de información al usuario
jun-18;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9820;Reponedores;8333;Operadores de carretillas elevadoras;4411;Empleados de información al usuario
jun-18;Mujer;Arganzuela;Entre 46 y 55 años;Española;3611;Supervisores de secretaría;2511;Abogados;3531;Representantes de aduanas
